"","sample","sample_perc","args","read_count","p.adj","lab","sample_type","experiment"
"718","C151","WW30","tetracycline",0.0128112941844,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"719","C151","WW30","triclosan",0.000884243567114,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"720","C151","WW30","unclassified",0.0333766047126,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"721","C152","WW30UF","aminoglycoside",0.0289285916301,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"722","C152","WW30UF","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"723","C152","WW30UF","antibacterial_free_fatty_acids",0.000632812941908,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"724","C152","WW30UF","beta_lactam",0.00378000263967,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"725","C152","WW30UF","diaminopyrimidine",0,0.01232,"Kruskal-Wallis: *","Biofilm",2
"726","C152","WW30UF","fluoroquinolone",0.00332876944785,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"727","C152","WW30UF","fosfomycin",0,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
"728","C152","WW30UF","fosmidomycin",0.0177805002214,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",2
"729","C152","WW30UF","glycopeptide",0.00181208180233,3.264e-07,"Kruskal-Wallis: ****","Biofilm",2
"730","C152","WW30UF","mls",0.0258979772689,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",2
"731","C152","WW30UF","multidrug",0.792237395344,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",2
"732","C152","WW30UF","nitroimidazole",0.00278350709843,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",2
"733","C152","WW30UF","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"734","C152","WW30UF","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",2
"735","C152","WW30UF","peptide",0.00258510818822,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"736","C152","WW30UF","phenicol",0.000341052869744,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"737","C152","WW30UF","pleuromutilin",0.000250000174581,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"738","C152","WW30UF","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Biofilm",2
"739","C152","WW30UF","rifamycin",0.0149210630513,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"740","C152","WW30UF","sulfonamide",0.0031484120926,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"741","C152","WW30UF","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"742","C152","WW30UF","tetracycline",0.00356479466542,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"743","C152","WW30UF","triclosan",0,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"744","C152","WW30UF","unclassified",0.00942673072084,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"745","C153","WW80","aminoglycoside",0.0252192596245,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"746","C153","WW80","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"747","C153","WW80","antibacterial_free_fatty_acids",0,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"748","C153","WW80","beta_lactam",0.127869288496,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"749","C153","WW80","diaminopyrimidine",0.00523196761441,0.01232,"Kruskal-Wallis: *","Biofilm",2
"750","C153","WW80","fluoroquinolone",0.0135764952186,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"751","C153","WW80","fosfomycin",0,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
"752","C153","WW80","fosmidomycin",0.0243860734418,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",2
"753","C153","WW80","glycopeptide",0.00456480395888,3.264e-07,"Kruskal-Wallis: ****","Biofilm",2
"754","C153","WW80","mls",0.034952450313,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",2
"755","C153","WW80","multidrug",1.67622604531,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",2
"756","C153","WW80","nitroimidazole",0.00210357460786,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",2
"757","C153","WW80","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"758","C153","WW80","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",2
"759","C153","WW80","peptide",0.0383902365934,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"760","C153","WW80","phenicol",0.00505066180599,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"761","C153","WW80","pleuromutilin",0.000629773879513,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"762","C153","WW80","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Biofilm",2
"763","C153","WW80","rifamycin",0.109182903111,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"764","C153","WW80","sulfonamide",0.00432607922888,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"765","C153","WW80","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"766","C153","WW80","tetracycline",0.0254434806481,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"767","C153","WW80","triclosan",0.00127000043752,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"768","C153","WW80","unclassified",0.0262882299154,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"769","C154","WW30UF","aminoglycoside",0.020641248307,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"770","C154","WW30UF","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"771","C154","WW30UF","antibacterial_free_fatty_acids",3.63070202768e-05,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"772","C154","WW30UF","beta_lactam",0.00395020380611,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"773","C154","WW30UF","diaminopyrimidine",0.000946671936105,0.01232,"Kruskal-Wallis: *","Biofilm",2
"774","C154","WW30UF","fluoroquinolone",0.00297390732036,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"775","C154","WW30UF","fosfomycin",0.000209652568215,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
"776","C154","WW30UF","fosmidomycin",0.0170023119345,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",2
"777","C154","WW30UF","glycopeptide",0.00336528518979,3.264e-07,"Kruskal-Wallis: ****","Biofilm",2
"778","C154","WW30UF","mls",0.0131375556448,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",2
"779","C154","WW30UF","multidrug",0.753229264453,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",2
"780","C154","WW30UF","nitroimidazole",0.00313812430928,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",2
"781","C154","WW30UF","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"782","C154","WW30UF","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",2
"783","C154","WW30UF","peptide",0.0053539754437,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"784","C154","WW30UF","phenicol",0.000322864955051,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"785","C154","WW30UF","pleuromutilin",8.60610851005e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"786","C154","WW30UF","polymyxin_peptide_polymyxin",0.00069498876276,0.019304347826087,"Kruskal-Wallis: *","Biofilm",2
"787","C154","WW30UF","rifamycin",0.0114959491571,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"788","C154","WW30UF","sulfonamide",0.00108382228727,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"789","C154","WW30UF","tetracenomycin_c",5.18286088709e-05,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"790","C154","WW30UF","tetracycline",0.00214752917979,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"791","C154","WW30UF","triclosan",0.00021977372668,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"792","C154","WW30UF","unclassified",0.020442411613,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"793","C155","WW00","aminoglycoside",0.0246856678322,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"794","C155","WW00","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"795","C155","WW00","antibacterial_free_fatty_acids",7.4435950152e-05,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"796","C155","WW00","beta_lactam",0.00569596835946,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"797","C155","WW00","diaminopyrimidine",0.0018322695422,0.01232,"Kruskal-Wallis: *","Biofilm",2
"798","C155","WW00","fluoroquinolone",0.00201370366908,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"799","C155","WW00","fosfomycin",0.000429825636968,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
"800","C155","WW00","fosmidomycin",0.0170106116718,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",2
"801","C155","WW00","glycopeptide",0.00383669863871,3.264e-07,"Kruskal-Wallis: ****","Biofilm",2
"802","C155","WW00","mls",0.0439208416117,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",2
"803","C155","WW00","multidrug",0.864773362777,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",2
"804","C155","WW00","nitroimidazole",0.00353609132269,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",2
"805","C155","WW00","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"806","C155","WW00","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",2
"807","C155","WW00","peptide",0.00715891492797,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"808","C155","WW00","phenicol",0.000353755010624,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"809","C155","WW00","pleuromutilin",0.000176440770731,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"810","C155","WW00","polymyxin_peptide_polymyxin",0.000345418789829,0.019304347826087,"Kruskal-Wallis: *","Biofilm",2
"811","C155","WW00","rifamycin",0.0129578102025,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"812","C155","WW00","sulfonamide",0.00242403433428,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"813","C155","WW00","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"814","C155","WW00","tetracycline",0.00426305060235,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"815","C155","WW00","triclosan",0.00100812838712,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"816","C155","WW00","unclassified",0.0268298217382,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"817","C156","WW80UF","aminoglycoside",0.0156485835907,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"818","C156","WW80UF","aminoglycoside_aminocoumarin",2.99393203988e-05,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"819","C156","WW80UF","antibacterial_free_fatty_acids",0.00028504727963,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"820","C156","WW80UF","beta_lactam",0.00679552714637,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"821","C156","WW80UF","diaminopyrimidine",0.0029820330792,0.01232,"Kruskal-Wallis: *","Biofilm",2
"822","C156","WW80UF","fluoroquinolone",0.0031327309636,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"823","C156","WW80UF","fosfomycin",0.000308622618547,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
"824","C156","WW80UF","fosmidomycin",0.0283990518983,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",2
"825","C156","WW80UF","glycopeptide",0.00113253684256,3.264e-07,"Kruskal-Wallis: ****","Biofilm",2
"826","C156","WW80UF","mls",0.0146123330537,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",2
"827","C156","WW80UF","multidrug",0.978402283597,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",2
"828","C156","WW80UF","nitroimidazole",0.00399653917831,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",2
"829","C156","WW80UF","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"830","C156","WW80UF","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",2
"831","C156","WW80UF","peptide",0.00540287055796,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"832","C156","WW80UF","phenicol",0.00302450166176,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"833","C156","WW80UF","pleuromutilin",8.44584532236e-05,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"834","C156","WW80UF","polymyxin_peptide_polymyxin",0.00227348887681,0.019304347826087,"Kruskal-Wallis: *","Biofilm",2
"835","C156","WW80UF","rifamycin",0.0130821698862,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"836","C156","WW80UF","sulfonamide",0.00425455727617,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"837","C156","WW80UF","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"838","C156","WW80UF","tetracycline",0.00344565709166,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"839","C156","WW80UF","triclosan",0.000404402051889,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"840","C156","WW80UF","unclassified",0.0328206585527,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"841","C157","WW30","aminoglycoside",0.0167171427428,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"842","C157","WW30","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"843","C157","WW30","antibacterial_free_fatty_acids",0,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"844","C157","WW30","beta_lactam",0.0638184256286,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"845","C157","WW30","diaminopyrimidine",0,0.01232,"Kruskal-Wallis: *","Biofilm",2
"846","C157","WW30","fluoroquinolone",0.0295263819873,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"847","C157","WW30","fosfomycin",0,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
"848","C157","WW30","fosmidomycin",0.0134669108088,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",2
"849","C157","WW30","glycopeptide",0.00290640001664,3.264e-07,"Kruskal-Wallis: ****","Biofilm",2
"850","C157","WW30","mls",0.00576550654189,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",2
"851","C157","WW30","multidrug",0.992889345159,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",2
"852","C157","WW30","nitroimidazole",0.00279029383041,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",2
"853","C157","WW30","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"854","C157","WW30","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",2
"855","C157","WW30","peptide",0.0318093496667,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"856","C157","WW30","phenicol",0.00321574457287,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"857","C157","WW30","pleuromutilin",0,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"858","C157","WW30","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Biofilm",2
"859","C157","WW30","rifamycin",0.0455845897347,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"860","C157","WW30","sulfonamide",0.00114766855781,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"861","C157","WW30","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"862","C157","WW30","tetracycline",0.0151505633521,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"863","C157","WW30","triclosan",0,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"864","C157","WW30","unclassified",0.00839974659982,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"865","C158","WW00","aminoglycoside",0.0213102465408,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"866","C158","WW00","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"867","C158","WW00","antibacterial_free_fatty_acids",0,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"868","C158","WW00","beta_lactam",0.00503272320563,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"869","C158","WW00","diaminopyrimidine",0.00215262716995,0.01232,"Kruskal-Wallis: *","Biofilm",2
"870","C158","WW00","fluoroquinolone",0.00194161532675,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"871","C158","WW00","fosfomycin",0.000344302636889,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
"872","C158","WW00","fosmidomycin",0.0135142983791,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",2
"873","C158","WW00","glycopeptide",0.00201472243972,3.264e-07,"Kruskal-Wallis: ****","Biofilm",2
"874","C158","WW00","mls",0.0350641919716,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",2
"875","C158","WW00","multidrug",0.73742930048,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",2
"876","C158","WW00","nitroimidazole",0.0045897158497,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",2
"877","C158","WW00","nucleoside",7.67039375313e-05,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"878","C158","WW00","oxazolidinone",2.33039443797e-05,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",2
"879","C158","WW00","peptide",0.00471596000569,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"880","C158","WW00","phenicol",0.000212987212587,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"881","C158","WW00","pleuromutilin",0.000164889791637,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"882","C158","WW00","polymyxin_peptide_polymyxin",0.00041503550489,0.019304347826087,"Kruskal-Wallis: *","Biofilm",2
"883","C158","WW00","rifamycin",0.01352344246,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"884","C158","WW00","sulfonamide",0.000701176983722,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"885","C158","WW00","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"886","C158","WW00","tetracycline",0.00335884479507,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"887","C158","WW00","triclosan",0.000918378471977,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"888","C158","WW00","unclassified",0.015961073686,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"889","C159","WW80","aminoglycoside",0.0111199765487,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"890","C159","WW80","aminoglycoside_aminocoumarin",0,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"891","C159","WW80","antibacterial_free_fatty_acids",0,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"892","C159","WW80","beta_lactam",0.101441273246,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"893","C159","WW80","diaminopyrimidine",0,0.01232,"Kruskal-Wallis: *","Biofilm",2
"894","C159","WW80","fluoroquinolone",0.0151947624757,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"895","C159","WW80","fosfomycin",0,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
"896","C159","WW80","fosmidomycin",0.0144288476192,0.0185454545454545,"Kruskal-Wallis: *","Biofilm",2
"897","C159","WW80","glycopeptide",0.00165431418453,3.264e-07,"Kruskal-Wallis: ****","Biofilm",2
"898","C159","WW80","mls",0.0152562299615,0.000416470588235294,"Kruskal-Wallis: ***","Biofilm",2
"899","C159","WW80","multidrug",1.30381725033,4.57333333333333e-07,"Kruskal-Wallis: ****","Biofilm",2
"900","C159","WW80","nitroimidazole",0.00254116302572,0.000100923076923077,"Kruskal-Wallis: ***","Biofilm",2
"901","C159","WW80","nucleoside",0,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"902","C159","WW80","oxazolidinone",0,0.00100666666666667,"Kruskal-Wallis: **","Biofilm",2
"903","C159","WW80","peptide",0.0333527647126,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"904","C159","WW80","phenicol",0.00091519608971,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"905","C159","WW80","pleuromutilin",0,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"906","C159","WW80","polymyxin_peptide_polymyxin",0,0.019304347826087,"Kruskal-Wallis: *","Biofilm",2
"907","C159","WW80","rifamycin",0.100543121294,2.14e-06,"Kruskal-Wallis: ****","Biofilm",2
"908","C159","WW80","sulfonamide",0.00136435136621,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"909","C159","WW80","tetracenomycin_c",0,0.0213333333333333,"Kruskal-Wallis: *","Biofilm",2
"910","C159","WW80","tetracycline",0.029832259824,2.948e-08,"Kruskal-Wallis: ****","Biofilm",2
"911","C159","WW80","triclosan",0.000364275093835,3.2e-07,"Kruskal-Wallis: ****","Biofilm",2
"912","C159","WW80","unclassified",0.0143433318198,1.29e-05,"Kruskal-Wallis: ****","Biofilm",2
"913","C160","WW30UF","aminoglycoside",0.0255361189636,2.20363636363636e-06,"Kruskal-Wallis: ****","Biofilm",2
"914","C160","WW30UF","aminoglycoside_aminocoumarin",8.87130844458e-05,0.0142285714285714,"Kruskal-Wallis: *","Biofilm",2
"915","C160","WW30UF","antibacterial_free_fatty_acids",0.000211155622874,0.00014375,"Kruskal-Wallis: ***","Biofilm",2
"916","C160","WW30UF","beta_lactam",0.00466231615305,1.72e-07,"Kruskal-Wallis: ****","Biofilm",2
"917","C160","WW30UF","diaminopyrimidine",0.0019656668893,0.01232,"Kruskal-Wallis: *","Biofilm",2
"918","C160","WW30UF","fluoroquinolone",0.00297518685849,0.000139733333333333,"Kruskal-Wallis: ***","Biofilm",2
"919","C160","WW30UF","fosfomycin",0.000437502297753,0.00507368421052632,"Kruskal-Wallis: **","Biofilm",2
